"","method","island","survey_year","mpa_status","den_nontargeted","den_targeted","bm_nontargeted","bm_targeted","den_AAFF","den_AARG","den_ADAV","den_AFLA","den_AGUA","den_AHAR","den_AHOL","den_AINE","den_ANOB","den_AOCE","den_APFL","den_ATHE","den_ATHESPP","den_AVUL","den_BAITBALL","den_BATH","den_BFRE","den_BFREYOY","den_BOTH","den_BPOL","den_BRAY","den_CAGG","den_CGIG","den_CITH","den_CITHSPP","den_CLUP","den_COBS","den_COTSP","den_CPRI","den_CPUN","den_CPUNYOY","den_CSAT","den_CSOR","den_CSTI","den_CVEN","den_CVIO","den_CXAN","den_DMAC","den_EBIS","den_EJAC","den_EJOR","den_ELAT","den_EMBI","den_EMOR","den_ETAU","den_EWAL","den_GBY","den_GGAL","den_GLIN","den_GMAE","den_GMOR","den_GNIG","den_HANA","den_HARG","den_HAZU","den_HCAL","den_HCAR","den_HDEC","den_HELL","den_HEXA","den_HFRA","den_HGRI","den_HHEM","den_HLAG","den_HROS","den_HRUB","den_HSEM","den_HSEMYOY","den_HSPI","den_HSTE","den_HSTO","den_KGB","den_LARM","den_LBIL","den_LHIR","den_MCAL","den_MMIN","den_MMOL","den_NBLA","den_NCEP","den_OCAL","den_OCALYOY","den_OELO","den_OPIC","den_OTSH","den_OYB","den_OYT","den_PATR","den_PCAL","den_PCLA","den_PCLAYOY","den_PCOE","den_PFAL","den_PFUR","den_PGLA","den_PHOL","den_PLEU","den_PMAC","den_PMEL","den_PNEB","den_PNOT","den_PPRO","den_PTRI","den_PVIO","den_RALL","den_RBIN","den_RFSP","den_RFYOY","den_RHYP","den_RJOR","den_RNIC","den_RONSP","den_RRIC","den_RSTE","den_RTOX","den_RVAC","den_RYOY","den_SACA","den_SARG","den_SATR","den_SAUR","den_SCAL","den_SCAR","den_SCAU","den_SCHI","den_SCHR","den_SCOMSPP","den_SCON","den_SDAL","den_SDIA","den_SEBASTESSPP","den_SEBSPP","den_SENT","den_SFLA","den_SGIG","den_SGOO","den_SGUT","den_SHOP","den_SJAP","den_SLAL","den_SLEN","den_SLUC","den_SMAL","den_SMAR","den_SMEL","den_SMIN","den_SMYS","den_SMYSYOY","den_SNEB","den_SNIG","den_SPAU","den_SPAUYOY","den_SPIN","den_SPINYOY","den_SPUL","den_SPULYOY","den_SRAS","den_SROS","den_SRUB","den_SSAG","den_SSEM","den_SSER","den_STICH","den_STRE","den_SUMB","den_SXYR","den_SYNG","den_TCAL","den_Total","den_TPAC","den_TSEM","den_TSYM","den_UHAL","den_UnID.SMYS","den_UNK","den_URON","den_USAN","den_XCAL","den_XLIO","den_ZEXA","den_ZROS","bm_AAFF","bm_AARG","bm_ADAV","bm_AFLA","bm_AGUA","bm_AHAR","bm_AHOL","bm_AINE","bm_ANOB","bm_AOCE","bm_APFL","bm_ATHE","bm_ATHESPP","bm_AVUL","bm_BAITBALL","bm_BATH","bm_BFRE","bm_BFREYOY","bm_BOTH","bm_BPOL","bm_BRAY","bm_CAGG","bm_CGIG","bm_CITH","bm_CITHSPP","bm_CLUP","bm_COBS","bm_COTSP","bm_CPRI","bm_CPUN","bm_CPUNYOY","bm_CSAT","bm_CSOR","bm_CSTI","bm_CVEN","bm_CVIO","bm_CXAN","bm_DMAC","bm_EBIS","bm_EJAC","bm_EJOR","bm_ELAT","bm_EMBI","bm_EMOR","bm_ETAU","bm_EWAL","bm_GBY","bm_GGAL","bm_GLIN","bm_GMAE","bm_GMOR","bm_GNIG","bm_HANA","bm_HARG","bm_HAZU","bm_HCAL","bm_HCAR","bm_HDEC","bm_HELL","bm_HEXA","bm_HFRA","bm_HGRI","bm_HHEM","bm_HLAG","bm_HROS","bm_HRUB","bm_HSEM","bm_HSEMYOY","bm_HSPI","bm_HSTE","bm_HSTO","bm_KGB","bm_LARM","bm_LBIL","bm_LHIR","bm_MCAL","bm_MMIN","bm_MMOL","bm_NBLA","bm_NCEP","bm_OCAL","bm_OCALYOY","bm_OELO","bm_OPIC","bm_OTSH","bm_OYB","bm_OYT","bm_PATR","bm_PCAL","bm_PCLA","bm_PCLAYOY","bm_PCOE","bm_PFAL","bm_PFUR","bm_PGLA","bm_PHOL","bm_PLEU","bm_PMAC","bm_PMEL","bm_PNEB","bm_PNOT","bm_PPRO","bm_PTRI","bm_PVIO","bm_RALL","bm_RBIN","bm_RFSP","bm_RFYOY","bm_RHYP","bm_RJOR","bm_RNIC","bm_RONSP","bm_RRIC","bm_RSTE","bm_RTOX","bm_RVAC","bm_RYOY","bm_SACA","bm_SARG","bm_SATR","bm_SAUR","bm_SCAL","bm_SCAR","bm_SCAU","bm_SCHI","bm_SCHR","bm_SCOMSPP","bm_SCON","bm_SDAL","bm_SDIA","bm_SEBASTESSPP","bm_SEBSPP","bm_SENT","bm_SFLA","bm_SGIG","bm_SGOO","bm_SGUT","bm_SHOP","bm_SJAP","bm_SLAL","bm_SLEN","bm_SLUC","bm_SMAL","bm_SMAR","bm_SMEL","bm_SMIN","bm_SMYS","bm_SMYSYOY","bm_SNEB","bm_SNIG","bm_SPAU","bm_SPAUYOY","bm_SPIN","bm_SPINYOY","bm_SPUL","bm_SPULYOY","bm_SRAS","bm_SROS","bm_SRUB","bm_SSAG","bm_SSEM","bm_SSER","bm_STICH","bm_STRE","bm_SUMB","bm_SXYR","bm_SYNG","bm_TCAL","bm_Total","bm_TPAC","bm_TSEM","bm_TSYM","bm_UHAL","bm_UnID.SMYS","bm_UNK","bm_URON","bm_USAN","bm_XCAL","bm_XLIO","bm_ZEXA","bm_ZROS"
"22","CCFRP","Santa Rosa",2019,"REF",0.0227920227777777,10.4122391356667,0.006585790699871,6.39294145734162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58544739644444,0.0227920227777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236780378666667,0,0,0,0.119134236444444,0,0.0129261593333333,0.0113960114444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129261593333333,0.187113564777778,0.166490476,0,0.211037457111111,1.83396560055556,0,0.0227920227777778,0.619244356666667,0,0,0,0,0,0,0,0,0,0.0616683545555556,0,0,0,0,0,0,0.0300165755555556,0,0.110574658555556,2.61139929666667,0,0,0,0,0,0,0,0.0611494076666667,0,0,0.0125786163333333,0,0,0,0.0730654727777778,0,0.0647034505555556,0,0,0,0,10.4350311584444,0,0,0.225674246555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67065649025909,0.00658579069987096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467744298469704,0,0,0,0.0375970559060337,0,0.0414621137349512,0.0110042238512429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943044243064003,0.145968019311321,0,0.0658336661407187,1.56004153562142,0,0.00640312449813724,0.223385278058293,0,0,0,0,0,0,0,0,0,0.036642981670829,0,0,0,0,0,0,0.0235550952568543,0,0.119659021687695,0.956199064153202,0,0,0,0,0,0,0,0.0922141732441516,0,0,0.00219083748881609,0,0,0,0.0285085921803887,0,0.0329567395606632,0,0,0,0,6.39952724804149,0,0,0.0741237107971581,0,0,0,0,0,0,0,0,0
"23","CCFRP","Santa Rosa",2020,"MPA",0.0102669404166666,17.65243297475,0.00204507056778406,15.3047205005732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45734323416667,0.0102669404166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174837122666667,0,0,0,0.0119617225,0,0,0.062849197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24907963875,0.01128668175,0,0.775744365416667,4.59416981633333,0,0.0338983050833333,0.0119617225,0,0,0,0,0,0,0.0102669404166667,0,0,0.121815606333333,0,0,0,0,0,0,0,0,0.452690686,3.83932834633333,0,0,0,0,0,0,0,0.74641392175,0,0,0,0,0,0,0.0685927933333333,0,0.0421545964166667,0,0,0,0,17.6626999151667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07068680277384,0.00204507056778406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343431652171616,0,0,0,0.00784129375938778,0,0,0.0624718457269924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130729124896636,0.012180449929723,0,0.328524510280118,4.71878815816912,0,0.0218263586679343,0.00470295386841096,0,0,0,0,0,0,0.0052102214038076,0,0,0.0751356755516982,0,0,0,0,0,0,0,0,0.66451635759969,1.80152787444034,0,0,0,0,0,0,0,2.01808066054172,0,0,0,0,0,0,0.018751508490877,0,0.0250180061696719,0,0,0,0,15.306765571141,0,0,0,0,0,0,0,0,0,0,0,0
"24","CCFRP","Santa Rosa",2020,"REF",0.0227272727500001,13.6986480214167,0.00611153951697233,7.74454880527733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.623248896,0.02272727275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170254964666667,0,0,0,0.0121065375,0,0.0112107623333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0096899225,0.116187386,0.02990616075,0,0.701184821,1.63217582383333,0,0.0548377925833333,0.04418650025,0,0,0,0,0,0,0.02272727275,0,0,0.0860642183333333,0.0103519668333333,0,0,0,0,0,0.0116009280833333,0,0.236791955083333,4.49182735633333,0,0,0,0,0,0.0232176485833333,0,0.163747821166667,0,0,0.0232018561666667,0,0,0,0.187918687,0,0.090085165,0,0,0,0,13.7213752941667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43232729036871,0.00611153951697237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356753161474323,0,0,0,0.0110435688923242,0,0.042285550885589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130560758988768,0.0592924773940626,0.0251328273044002,0,0.266086210829214,1.3534712374155,0,0.0136703834426831,0.0198056595343503,0,0,0,0,0,0,0.0112108200473222,0,0,0.0575203144577279,0.0023654197340261,0,0,0,0,0,0.0221110193543982,0,0.273253109670044,1.43529097757881,0,0,0,0,0,0.00464583943283191,0,0.266843319147285,0,0,0.00437252749763847,0,0,0,0.0554528259722876,0,0.0514199243781636,0,0,0,0,7.7506603447943,0,0,0,0,0,0,0,0,0,0,0,0
"25","SCUBA","Anacapa",2017,"MPA",53.5416666666667,10.5972222222222,0.675626365888889,0.419917859777778,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.319444444444444,13.9583333333333,2.125,0,0,0,0,0,0,0,0,2.94444444444444,0,0,0,0,0,0,0,0,0,0,0.0555555555555556,2.56944444444444,0,0,0,0,0,0,0,0,0,0,0,0,16.125,3.29166666666667,6.98611111111111,0,0,0,0,0.194444444444444,0,0,0,0.708333333333333,0,0,0,0,3.65277777777778,0,0,0.152777777777778,0,0,0.0555555555555556,0,0,6.40277777777778,0.208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277777777777778,0.194444444444444,0.0277777777777778,0,0,0.0277777777777778,0,0,0.0138888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138888888888889,0,0,0,0,0,0,0,0,0,0,0.0277777777777778,0,0,0,0,0,0,3.20833333333333,0.0555555555555556,0,0,0,0,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167037666666667,0,0,0,0,0.00189698944444444,0,0,0,0,0,0,0,0,0,0,0,0.0188127068888889,0.0457411311111111,0.000185357777777778,0,0,0,0,0,0,0,0,0.0223501201111111,0,0,0,0,0,0,0,0,0,0,0.0537321072222222,0.299096869333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00208322311111111,0.115168060555556,0.0871083256666667,0,0,0,0,0.000143917666666667,0,0,0,0.0277296036666667,0,0,0,0,0.0185650102222222,0,0,0.000530033333333333,0,0,0.00106230755555556,0,0,0.277128436222222,0.000113978444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30747777777778e-05,0.00139646555555556,6.93333333333333e-06,0,0,0.000105781555555556,0,0,0.000724771555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14701111111111e-05,0,0,0,0,0,0,0,0,0,0,1.84367777777778e-05,0,0,0,0,0,0,0.119590438777778,0.000106392444444444,0,0,0,0,0,0,0,0.00203228288888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26","SCUBA","Anacapa",2017,"REF",52.5,14.75,0.642065288666667,0.382437114666667,0,0,0,0,0,0,0,0,0,0,0,4.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45833333333333,28.5416666666667,0,0,0,0,0,0,0,0,0,2.91666666666667,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,1.45833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16666666666667,8.79166666666667,0,0,0,0,0,0,0,0,2.91666666666667,0,0,0,0,2.5,0,0,0.125,0,0,0,0,0,8.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208333333333333,0,0,0,0,0,0,4.95833333333333,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319403966666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355979566666667,0.113666262666667,0,0,0,0,0,0,0,0,0,0.0367913516666667,0,0,0,0,0,0,0,0,0,0,0.05241229,0.0820327556666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142434714333333,0.0736326906666667,0,0,0,0,0,0,0,0,0.123642087666667,0,0,0,0,0.0164516803333333,0,0,0.000595968666666667,0,0,0,0,0,0.252171216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000405485666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113525333333333,0,0,0,0,0,0,0.094446966,0.000107450333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27","SCUBA","Anacapa",2018,"MPA",39.0972222222222,7.72222222222222,0.516552026777778,0.360856653444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66666666666667,0,0,0,0.0138888888888889,2.5,0,0,0,0,0,0,0.138888888888889,6.48611111111111,0.319444444444444,0.0138888888888889,0,0,0,0,0,0,0,1.90277777777778,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,1.59722222222222,0,0,0,0,0,0,0,0,0.0277777777777778,0,0,0,12.5972222222222,3.43055555555556,3.63888888888889,0,0,0,0,0.0972222222222222,0,0,0,1.02777777777778,0,0,0,0,1.65277777777778,0,0,0.138888888888889,0,0.0416666666666667,0.125,0,0.0416666666666667,4.77777777777778,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138888888888889,0.0555555555555556,0.0416666666666667,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138888888888889,0,0,0,0,0,0,0,0,0,0,0.0138888888888889,0,0,0,0,0,0,2.20833333333333,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00969246877777778,0,0,0,0.0312131877777778,0.002659761,0,0,0,0,0,0,0.00874439433333333,0.0300119788888889,3.17893333333333e-05,0.00142613933333333,0,0,0,0,0,0,0,0.0147461941111111,0,0,0,0,0,0,0,0,0,0,0.0249826427777778,0.147729717333333,0,0,0,0,0,0,0,0,0.0100430223333333,0,0,0,0.00337937755555556,0.157942002222222,0.052651707,0,0,0,0,4.87116666666667e-05,0,0,0,0.0490138691111111,0,0,0,0,0.012963523,0,0,0.000526538222222222,0,1.65176666666667e-05,0.00271663722222222,0,0.0449165472222222,0.163646791888889,6.25918888888889e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46757777777778e-05,0.000122759222222222,3.41202222222222e-05,0,0,0.00285443633333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000441675444444444,0,0,0,0,0,0,0,0,0,0,7.06666666666667e-06,0,0,0,0,0,0,0.134176632444444,0,0,0,0,0,0,0,0,0.00176439144444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28","SCUBA","Anacapa",2018,"REF",38.25,8.33333333333333,0.919668542,0.364225129333333,0,0,0,0,0,0,0,0,0,0,0,3.58333333333333,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0.75,17.9583333333333,0,0,0,0,0,0,0,0,0,0.291666666666667,0,0,0,0,0,0,0,0,0,0,0,2.54166666666667,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,0,0.0833333333333333,2.41666666666667,5.75,0,0,0,0,0,0,0,0,5.625,0,0,0,0,3.33333333333333,0,0,0.125,0,0,0,0,0,4.79166666666667,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,0,0,0,0,2.70833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123098976666667,0,0,0,0,0,0,0,0,0.13632976,0,0,0,0,0,0,0,0.0566940153333333,0.121571746,0,0,0,0,0,0,0,0,0,0.00600660466666667,0,0,0,0,0,0,0,0,0,0,0,0.194413363333333,0,0,0,0,0,0,0,0,0.002517481,0,0,0,0.000132859666666667,0.148424612,0.101583606333333,0,0,0,0,0,0,0,0,0.308277334666667,0,0,0,0,0.0320657863333333,0,0,0.000753010333333333,0,0,0,0,0,0.208035981333333,0,0.00111243733333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00280968833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123743666666667,0,0,0,0,0,0,0,0,0,0,7.41553333333333e-05,0,0,0,0,0,0,0.099297234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29","SCUBA","Anacapa",2019,"MPA",26.8472222222222,8.08333333333333,0.268999772777778,0.361320384111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347222222222222,0,0,0,0,0,0,0,0,0,0,0,1.01388888888889,9.44444444444444,0.0277777777777778,0,0,0,0,0,0,0,0,0.472222222222222,0,0,0,0,0,0,0,0,0,0,0,1.80555555555556,0,0,0,0,0,0,0,0,0,0,0,0,7.52777777777778,1.68055555555556,2.52777777777778,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,2.26388888888889,0,0,0.0416666666666667,0,0,0,0,0,4.26388888888889,0.0277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,0.0138888888888889,0,0.0277777777777778,0.0416666666666667,0.0138888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138888888888889,0,0.0138888888888889,0,0,0,0,0,0,0,0,0,0,0.0555555555555556,0,0,0,0,0,0,2.59722222222222,0.0138888888888889,0,0,0,0,0,0,0,0.0277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001383641,0,0,0,0,0,0,0,0,0,0,0,0.0352644624444444,0.0431834076666667,4.13333333333333e-06,0,0,0,0,0,0,0,0,0.00414154822222222,0,0,0,0,0,0,0,0,0,0,0,0.0931095508888889,0,0,0,0,0,0,0,0,0,0,0,0,0.00125816877777778,0.0542448065555556,0.0298003917777778,0,0,0,0,0,0,0,0,0.0257798075555556,0,0,0,0,0.0144398491111111,0,0,0.000139209888888889,0,0,0,0,0,0.135526583222222,1.13e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00151525411111111,1.30134444444444e-05,0,0.000514240888888889,0.00244489877777778,0.00135543866666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987888304444444,0,0.000728751111111111,0,0,0,0,0,0,0,0,0,0,4.39398888888889e-05,0,0,0,0,0,0,0.184222729777778,3.58167777777778e-05,0,0,0,0,0,0,0,0.00167344588888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30","SCUBA","Anacapa",2019,"REF",22.5416666666667,6.45833333333333,0.351746652333333,0.261374015666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,7.125,0.208333333333333,0,0,0,0,0,0,0,0,0.208333333333333,0,0,0,0,0,0,0,0,0,0,0,3.375,0,0,0,0,0.0416666666666667,0,0,0,0.125,0,0,0,0,1.75,1.33333333333333,0,0,0,0,0,0,0,0,1.625,0,0,0,0,5.95833333333333,0,0,0.208333333333333,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136408866666667,0,0,0,0,0,0,0,0,0,0,0,0.00691893133333333,0.0200465933333333,2.55666666666667e-05,0,0,0,0,0,0,0,0,0.012108921,0,0,0,0,0,0,0,0,0,0,0,0.145429691,0,0,0,0,0.000212155666666667,0,0,0,0.00865591133333333,0,0,0,0,0.0527247333333333,0.0147500246666667,0,0,0,0,0,0,0,0,0.059752484,0,0,0,0,0.0324526593333333,0,0,0.000572983333333333,0,0,0,0,0,0.124439070333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003650825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130016014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31","SCUBA","Anacapa",2020,"MPA",23.625,6.02777777777778,0.263168880444444,0.257276486777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06944444444444,0.277777777777778,0,0,0,0,0,0,0,0,0,0,0.222222222222222,4.5,0.0277777777777778,0,0,0,0,0,0,0,0,1.875,0,0.0138888888888889,0,0,0,0,0,0,0,0,0.0138888888888889,1.04166666666667,0,0,0,0,0,0,0,0,0,0,0,0,4.86111111111111,2.16666666666667,1.70833333333333,0,0,0,0,0.0138888888888889,0,0,0,0.458333333333333,0,0,0,0,5.55555555555556,0,0,0.0277777777777778,0,0.0555555555555556,0.0555555555555556,0,0,3.75,0.152777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277777777777778,0.0277777777777778,0,0,0,0,0,0.0138888888888889,0,0,0.0138888888888889,0,0,0,0,0,0,0,0,0.0138888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222222222,0,0,0,0,0,0,1.45833333333333,0.0277777777777778,0,0,0,0,0,0,0,0.0138888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00206580155555556,3.96837777777778e-05,0,0,0,0,0,0,0,0,0,0,0.0230817922222222,0.0166146346666667,4.13333333333333e-06,0,0,0,0,0,0,0,0,0.0216677302222222,0,1.90694444444444e-05,0,0,0,0,0,0,0,0,0.00435280944444444,0.0859425532222222,0,0,0,0,0,0,0,0,0,0,0,0,0.000274853666666667,0.0836394145555556,0.0209985153333333,0,0,0,0,1.45072222222222e-05,0,0,0,0.0111064686666667,0,0,0,0,0.0157481872222222,0,0,8.56857777777778e-05,0,6.03511111111111e-05,0.00177233788888889,0,0,0.104485660555556,0.000191757777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000609337444444444,2.28431111111111e-05,0,0,0,0,0,0.000724771555555556,0,0,7.73223333333333e-05,0,0,0,0,0,0,0,0,0.119694861444444,0,0,0,0,0,0,0,0,0,0,0,0,0.000164718444444444,0,0,0,0,0,0,0.126313333777778,3.66311111111111e-05,0,0,0,0,0,0,0,0.000330459111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
